region,zone,woreda,school_name,admin_code,geometry,lat,lon
Somali,Shabeele,Godey Council,makhtal khaliif,S0510070192,POINT (43.5674 5.95144),5.95144,43.5674
Somali,Shabeele,Godey Council,Suuban khadar,S0510070202,POINT (43.5565 5.96379),5.96379,43.5565
Somali,Shabeele,Godey Council,ugaas Mashkooke,S0510070022,POINT (43.551 5.94476),5.94476,43.551
Somali,Shabeele,Godey Council,Tawakal primary school,S0510070032,POINT (43.5588 5.93871),5.93871,43.5588
Somali,Shabeele,Godey Council,Badel Sagal,S0510070042,POINT (43.5416 5.96157),5.96157,43.5416
Somali,Shabeele,Godey Council,Sayid Ali dhux,S0510070242,POINT (43.5448 5.95356),5.95356,43.5448
Somali,Shabeele,Godey Council,Gode Sec & preparatory school,S0510070013,POINT (43.5629 5.95625),5.95625,43.5629
Somali,Shabeele,Godey Council,Sayid Mohamed,S0510070063,POINT (43.5442 5.95348),5.95348,43.5442
Somali,Siti,Afdam,Afdam school,S0511010022,POINT (40.9946 9.460850000000001),9.46085,40.9946
Somali,Siti,Afdam,Sallah,S0511010342,POINT (40.8583 9.64175),9.64175,40.8583
Somali,Siti,Mieso,Hulkadooba,S0511080022,POINT (40.9208 9.33071),9.33071,40.9208
Somali,Siti,Mieso,Butuji primary school,S0511080092,POINT (40.7563 9.56189),9.56189,40.7563
Somali,Siti,Mieso,Kulmiye elementaryschool,S0511080042,POINT (40.8791 9.33024),9.33024,40.8791
Somali,Siti,Afdam,Sisalaw,S0511010572,POINT (41.0052 9.62677),9.62677,41.0052
Somali,Siti,Afdam,faarax warsame,S0511010463,POINT (41.0005 9.471209999999999),9.47121,41.0005
Somali,Siti,Ayishaca,Dur-dur Primary school,S0511020542,POINT (42.6517 10.2062),10.2062,42.6517
Somali,Siti,Ayishaca,Biyo gurgur,S0511020532,POINT (42.6941 10.3922),10.3922,42.6941
Somali,Siti,Ayishaca,Sininjif,S0511020032,POINT (42.7307 10.1963),10.1963,42.7307
Somali,Siti,Ayishaca,Dawanle,S0511020502,POINT (42.6352 11.0328),11.0328,42.6352
Somali,Siti,Ayishaca,Ayshaca,S0511020492,POINT (42.5724 10.7553),10.7553,42.5724
Somali,Siti,Ayishaca,Laasmacaan,S0511020512,POINT (42.4584 10.6671),10.6671,42.4584
Somali,Siti,Ayishaca,quud,S0511020862,POINT (42.5194 10.539),10.539,42.5194
Somali,Siti,Ayishaca,Maromadobays,S0511020083,POINT (42.5832 10.4672),10.4672,42.5832
Somali,Siti,Ayishaca,Biyaqoboobe,S0511020693,POINT (42.5715 10.3804),10.3804,42.5715
Somali,Siti,Dambal,d/dhexee/xaasimumin,S0511030382,POINT (42.1429 9.817780000000001),9.81778,42.1429
Somali,Siti,Dambal,Hindhays 1,S0511030492,POINT (42.64 9.844290000000001),9.84429,42.64
Somali,Siti,Dambal,Dhuure,S0511031262,POINT (42.3866 10.0327),10.0327,42.3866
Somali,Siti,Dambal,Danbal Primary school,S0511030482,POINT (42.6024 9.81043),9.81043,42.6024
Somali,Siti,Dambal,Arraabi,S0511030352,POINT (42.7208 9.932130000000001),9.93213,42.7208
Somali,Siti,Dambal,Darayga,S0511030502,POINT (42.7097 9.88998),9.88998,42.7097
Somali,Siti,Dambal,Gajeeji,S0511030442,POINT (42.6928 10.0477),10.0477,42.6928
Somali,Siti,Dambal,Qaranlay,S0511031192,POINT (42.504 9.77838),9.77838,42.504
Somali,Siti,Dambal,Roobla cade,S0511031332,POINT (42.6396 9.778029999999999),9.77803,42.6396
Somali,Siti,Dambal,Bajajar,S0511030412,POINT (42.5403 9.829359999999999),9.82936,42.5403
Somali,Siti,Dambal,waraabeyso,S0511030342,POINT (42.2119 9.890560000000001),9.89056,42.2119
Somali,Siti,Dambal,Sh/Dahir Omer,S0511030093,POINT (42.7207 9.930759999999999),9.93076,42.7207
Somali,Siti,Dambal,Dambal secondary school,S0511030013,POINT (42.6112 9.81072),9.81072,42.6112
Somali,Siti,Hadhagaale,Biyo garaaca,S0511070022,POINT (42.4012 10.3138),10.3138,42.4012
Somali,Siti,Shinniile woreda,Dhagax Jabis,S0511090962,POINT (42.01 9.70656),9.70656,42.01
Somali,Siti,Shinniile woreda,Karbaaje,S0511090712,POINT (41.8462 9.66985),9.66985,41.8462
Somali,Siti,Shinniile woreda,Baraaq School,S0511090882,POINT (41.9318 9.71607),9.71607,41.9318
Somali,Siti,Shinniile woreda,Gaad,S0511090702,POINT (41.8528 9.789400000000001),9.7894,41.8528
Somali,Siti,Shinniile woreda,Jalalamse,S0511090662,POINT (41.8784 9.69781),9.69781,41.8784
Somali,Siti,Shinniile woreda,Bisle,S0511090752,POINT (41.8399 10.0188),10.0188,41.8399
Somali,Siti,Shinniile woreda,Mijagoden,S0511090772,POINT (41.8747 9.722379999999999),9.72238,41.8747
Dire Dawa,Dire Dawa,Biyo Awale Cluster,Ayale Gumgum,S1111120112,POINT (41.99853 9.648688),9.648688,41.99853
Tigray,Central,Axum(u),Belay banjetu,S0102120112,POINT (38.73502 14.115221),14.115221,38.73502
Tigray,Central,Axum(u),Megabit 18,S0102120052,POINT (38.74242 14.12307),14.12307,38.74242
Tigray,Central,Axum(u),Abraha-Atsbaha,S0102120012,POINT (38.7324 14.112419),14.112419,38.7324
Tigray,Central,Axum(u),Bazen,S0102120072,POINT (38.711124 14.123952),14.123952,38.711124
Tigray,Central,Axum(u),Axum Pri.,S0102120022,POINT (38.709812 14.122401),14.122401,38.709812
Tigray,Central,Axum(u),Eizana,S0102120132,POINT (38.749985 14.1187935),14.1187935,38.749985
Tigray,Central,Axum(u),Bet-Hintset,S0102120082,POINT (38.72618 14.123795),14.123795,38.72618
Tigray,Central,Axum(u),Romhai,S0102120182,POINT (38.735672 14.127691),14.127691,38.735672
Tigray,Central,Axum(u),Minilik the First,S0102120263,POINT (38.723564 14.118894),14.118894,38.723564
Tigray,Central,Axum(u),Axum secondery,S0102120203,POINT (38.738117 14.125058),14.125058,38.738117
Tigray,Central,Axum(u),Kaleb,S0102120123,POINT (38.71407 14.118295),14.118295,38.71407
Tigray,Central,Axum(u),Axum priparatory,S0102120033,POINT (38.737545 14.125397),14.125397,38.737545
Tigray,Western,K/ketema Ayder,Felege-hiwot,S0105020122,POINT (39.449 13.5228),13.5228,39.449
Tigray,Western,K/ketema Hawelti,Ethio-chaina,S0105040132,POINT (39.4539 13.5144),13.5144,39.4539
Tigray,Western,K/ketema Ayder,Hintset Elementary,S0105020022,POINT (39.44521 13.520145),13.520145,39.44521
Tigray,Western,K/ketema Ayder,Adiha secondary,S0105020103,POINT (39.4499 13.5236),13.5236,39.4499
Tigray,Western,K/ketema Hadnet,Aynalem,S0105030032,POINT (39.49156 13.458863),13.458863,39.49156
Tigray,Western,K/ketema Adi-haqki,Adihaki,S0105010072,POINT (39.460777 13.484213),13.484213,39.460777
Tigray,Western,K/ketema Adi-haqki,Adihawsi,S0105010052,POINT (39.455868 13.473362),13.473362,39.455868
Tigray,Western,K/ketema Adi-haqki,May_ Weyni -2,S0105010032,POINT (39.463135 13.472642),13.472642,39.463135
Tigray,Western,K/ketema Hadnet,Metkel,S0105030092,POINT (39.473663 13.483938),13.483938,39.473663
Tigray,Western,K/ketema Hadnet,Hadnet,S0105030062,POINT (39.46408 13.47861),13.47861,39.46408
Tigray,Western,K/ketema Hadnet,Dageya,S0105030052,POINT (39.486603 13.458395),13.458395,39.486603
Tigray,Western,K/ketema Hadnet,Fere-slam,S0105030082,POINT (39.475147 13.455974),13.455974,39.475147
Tigray,Western,K/q/weyane,Atseyohannse,S0105070022,POINT (39.4733 13.4899),13.4899,39.4733
Tigray,Western,K/q/weyane,Gerebtsedo,S0105070032,POINT (39.4685 13.5003),13.5003,39.4685
Tigray,Western,K/q/weyane,Lemlem daero,S0105070012,POINT (39.4798 13.492),13.492,39.4798
Tigray,Western,K/ketema Hadnet,Hadnet Scondery,S0105030213,POINT (39.46137 13.473815),13.473815,39.46137
Tigray,Western,K/q/weyane,Atseyohannse,S0105070063,POINT (39.4766 13.4866),13.4866,39.4766
Tigray,Western,K/ketema Hawelti,Adshumduhen,S0105040032,POINT (39.4688 13.5103),13.5103,39.4688
Tigray,Western,K/ketema Semen,Msmae ztesanom/Sewhi Negus/,S0105060052,POINT (39.4756 13.5001),13.5001,39.4756
Tigray,Western,K/ketema Semen,Maylaham primary school,S0105060072,POINT (39.4811 13.4985),13.4985,39.4811
Tigray,Western,K/ketema Semen,Elala,S0105060022,POINT (39.4821 13.503),13.503,39.4821
Tigray,Western,K/ketema Semen,Mekelle Primary School,S0105060082,POINT (39.472 13.5014),13.5014,39.472
Tigray,Western,K/ketema Semen,Alene Secondary School,S0105060173,POINT (39.4818 13.5005),13.5005,39.4818
Tigray,Southern,Raya-Alamata,Adi Derba,S0101020232,POINT (39.48054000000001 12.367607),12.367607,39.48054
Tigray,Southern,Raya-Alamata,Akabake  Pri.,S0101020212,POINT (39.601395 12.455884),12.455884,39.601395
Tigray,Southern,Raya-Alamata,Gerjele,S0101020072,POINT (39.607975 12.483803),12.483803,39.607975
Tigray,Southern,Raya-Alamata,Tao/Fenkel/,S0101020152,POINT (39.642887 12.516316),12.516316,39.642887
Tigray,Southern,Raya-Alamata,Chemaro,S0101020252,POINT (39.66952 12.551504),12.551504,39.66952
Tigray,Southern,Raya-Alamata,Alem-Birhan,S0101020022,POINT (39.590996 12.355046),12.355046,39.590996
Tigray,Southern,Raya-Alamata,Lmat,S0101020422,POINT (39.612434 12.369249),12.369249,39.612434
Tigray,Southern,Raya-Alamata,Birhan,S0101020052,POINT (39.595146 12.41107),12.41107,39.595146
Tigray,Southern,Raya-Alamata,Tetecha,S0101020522,POINT (39.583885 12.470604),12.470604,39.583885
Tigray,Southern,Raya-Alamata,Selam,S0101020482,POINT (39.62763 12.543442),12.543442,39.62763
Tigray,Southern,Raya-Alamata,Kosim,S0101020112,POINT (39.60398 12.545035),12.545035,39.60398
Tigray,Southern,Raya-Alamata,Tseyoun,S0101020332,POINT (39.58655 12.5357275),12.5357275,39.58655
Tigray,Southern,Raya-Alamata,Humo,S0101020272,POINT (39.659584 12.4955),12.4955,39.659584
Tigray,Southern,Raya-Alamata,Maekel Adi,S0101020562,POINT (39.63363 12.493821),12.493821,39.63363
Tigray,Southern,Raya-Alamata,Eual-Eula,S0101020202,POINT (39.583424 12.507628),12.507628,39.583424
Tigray,Southern,Raya-Alamata,gendejera(gandajulalay),S0101020432,POINT (39.63707 12.4479065),12.4479065,39.63707
Tigray,Southern,Raya-Alamata,Qilisha,S0101020102,POINT (39.55439000000001 12.369077),12.369077,39.55439
Tigray,Southern,Raya-Alamata,Sfra Aemora,S0101020542,POINT (39.566067 12.348945),12.348945,39.566067
Tigray,Southern,Raya-Alamata,Harle,S0101020092,POINT (39.60449600000001 12.338382),12.338382,39.604496
Tigray,Southern,Raya-Alamata,Vitimo,S0101020172,POINT (39.569965 12.320577),12.320577,39.569965
Tigray,Southern,Raya-Alamata,kubi-dirbaqutir,S0101021172,POINT (39.65471 12.3522005),12.3522005,39.65471
Tigray,Southern,Raya-Alamata,Marta,S0101020312,POINT (39.70515 12.328383),12.328383,39.70515
Tigray,Southern,Raya-Alamata,Deguiat,S0101020192,POINT (39.43305 12.376624),12.376624,39.43305
Tigray,Southern,Raya-Alamata,Mai-Harmaz,S0101020292,POINT (39.376293 12.347946),12.347946,39.376293
Tigray,Southern,Raya-Alamata,Artsetsa,S0101020032,POINT (39.320843 12.349079),12.349079,39.320843
Tigray,Southern,Raya-Alamata,Lamia,S0101020352,POINT (39.268856 12.388882),12.388882,39.268856
Tigray,Southern,Raya-Alamata,Azazgi,S0101020342,POINT (39.282234 12.354915),12.354915,39.282234
Tigray,Southern,Raya-Alamata,Zikran,S0101020282,POINT (39.339024 12.383869),12.383869,39.339024
Tigray,Southern,Raya-Alamata,Atela,S0101020402,POINT (39.29627 12.325023),12.325023,39.29627
Tigray,Southern,Raya-Alamata,Adistesfa,S0101020412,POINT (39.454887 12.354158),12.354158,39.454887
Tigray,Southern,Raya-Alamata,Hemera,S0101020472,POINT (39.294205 12.394469),12.394469,39.294205
Tigray,Southern,Raya-Alamata,Akojura,S0101020012,POINT (39.371853 12.384612),12.384612,39.371853
Tigray,Southern,Raya-Alamata,Zalango Pri.,S0101020222,POINT (39.360394 12.322512),12.322512,39.360394
Tigray,Southern,Raya-Alamata,Teklehaymanot pri,S0101021112,POINT (39.32131 12.377268),12.377268,39.32131
Tigray,Southern,Raya-Alamata,Soria,S0101020242,POINT (39.291317 12.378491),12.378491,39.291317
Tigray,Southern,Raya-Alamata,Einalqa,S0101020362,POINT (39.396523 12.366422),12.366422,39.396523
Tigray,Southern,Raya-Alamata,Kubiqeresa,S0101020372,POINT (39.552128 12.272362),12.272362,39.552128
Tigray,Southern,Raya-Alamata,Hagere-Hiwot,S0101020082,POINT (39.57019 12.2916355),12.2916355,39.57019
Tigray,Southern,Raya-Alamata,Selen- Wuha,S0101020142,POINT (39.679424 12.320292),12.320292,39.679424
Tigray,Southern,Raya-Alamata,Kubi-Dirba-gotu,S0101020122,POINT (39.645805 12.3334675),12.3334675,39.645805
Tigray,Southern,Raya-Alamata,gedera,S0101020382,POINT (39.628677 12.339255),12.339255,39.628677
Tigray,Southern,Raya-Alamata,Bube satelayt,S0101020452,POINT (39.615273 12.512784),12.512784,39.615273
Tigray,Southern,Raya-Alamata,Bora,S0101020492,POINT (39.583973 12.435618),12.435618,39.583973
Tigray,Southern,Raya-Alamata,Dafat (Adis bota),S0101020512,POINT (39.395153 12.3925495),12.3925495,39.395153
Tigray,Southern,Raya-Alamata,Goba,S0101020462,POINT (39.34501 12.350215),12.350215,39.34501
Tigray,Southern,Raya-Alamata,genet,S0101020392,POINT (39.54604000000001 12.328076),12.328076,39.54604
Tigray,Southern,Raya-Azebo,Beyiru,S0101050232,POINT (39.64359 12.548119),12.548119,39.64359
Amhara,Semen Wollo,Raya Kobo,Kerkat,S0303031332,POINT (39.3987 12.3072),12.3072,39.3987
Tigray,Southern,Raya-Alamata,merewa,S0101020553,POINT (39.32947 12.350609),12.350609,39.32947
Tigray,Southern,Raya-Alamata,Timuga (WajaSr.S.),S0101020263,POINT (39.597 12.312646),12.312646,39.597
Benishangul Gumz,Assosa,Assosa,Rubalgeda,S0601011082,POINT (34.561184 9.978315),9.978315,34.561184
Benishangul Gumz,Assosa,Assosa,Baro,S0601010632,POINT (34.61236 10.09275),10.09275,34.61236
Benishangul Gumz,Assosa,Assosa,Sherkole awefindu,S0601010872,POINT (34.404903 10.016227),10.016227,34.404903
Benishangul Gumz,Assosa,Assosa,Dabus  Atenbako,S0601010812,POINT (34.828285 10.096017),10.096017,34.828285
Benishangul Gumz,Assosa,Assosa,Selga No.1,S0601010692,POINT (34.646812 10.046914),10.046914,34.646812
Benishangul Gumz,Assosa,Assosa,Megele_33,S0601010372,POINT (34.527252 9.991375),9.991375,34.527252
Benishangul Gumz,Assosa,Assosa,Hoha No.15,S0601010732,POINT (34.587242 10.169306),10.169306,34.587242
Benishangul Gumz,Assosa,Assosa,Selega no 2,S0601010332,POINT (34.67525999999999 10.064988),10.064988,34.67526
Benishangul Gumz,Assosa,Assosa,Afendihonish,S0601010432,POINT (34.6787 10.0938),10.0938,34.6787
Benishangul Gumz,Assosa,Assosa,Goltseha,S0601010362,POINT (34.60231 9.976692),9.976692,34.60231
Benishangul Gumz,Assosa,Assosa,Hoha No.7,S0601010602,POINT (34.57327 9.997714999999999),9.997715,34.57327
Benishangul Gumz,Assosa,Assosa,Selga 23,S0601010702,POINT (34.65255 10.083899),10.083899,34.65255
Benishangul Gumz,Assosa,Assosa,Megele No.1,S0601010722,POINT (34.539093 10.022748),10.022748,34.539093
Benishangul Gumz,Assosa,Assosa,kushmegani,S0601010852,POINT (34.37092 9.969522),9.969522,34.37092
Benishangul Gumz,Assosa,Assosa,Fafur,S0601010082,POINT (34.46385 9.845796999999999),9.845797,34.46385
Benishangul Gumz,Assosa,Assosa,Megele 35,S0601010172,POINT (34.567528 9.948593000000001),9.948593,34.567528
Benishangul Gumz,Assosa,Assosa,Amba 17,S0601010222,POINT (34.623264 10.032754),10.032754,34.623264
Benishangul Gumz,Assosa,Assosa,Megufadi,S0601010412,POINT (34.82821 10.101614),10.101614,34.82821
Benishangul Gumz,Assosa,Assosa,Akud tumet,S0601010642,POINT (34.68584 10.143779),10.143779,34.68584
Benishangul Gumz,Assosa,Assosa,Ahansha,S0601010832,POINT (34.393272 10.149854),10.149854,34.393272
Benishangul Gumz,Assosa,Assosa,Budri,S0601010862,POINT (34.401073 9.872963),9.872963,34.401073
Benishangul Gumz,Assosa,Assosa,Falideru,S0601010192,POINT (34.78335999999999 10.033378),10.033378,34.78336
Benishangul Gumz,Assosa,Assosa,Belmili,S0601010212,POINT (34.694717 10.061734),10.061734,34.694717
Benishangul Gumz,Assosa,Assosa,Megele_31,S0601010762,POINT (34.54043 9.993059000000001),9.993059,34.54043
Benishangul Gumz,Assosa,Assosa,Yimbasizeme,S0601010182,POINT (34.564537 9.935425),9.935425,34.564537
Benishangul Gumz,Assosa,Assosa,Menage Selga,S0601010402,POINT (34.67177 10.044203),10.044203,34.67177
Benishangul Gumz,Assosa,Assosa,Buldigelu Gambishir,S0601010062,POINT (34.61142299999999 9.931152000000001),9.931152,34.611423
Benishangul Gumz,Assosa,Assosa,Hoha  no.5,S0601010152,POINT (34.592583 10.091246),10.091246,34.592583
Benishangul Gumz,Assosa,Assosa,Oudaba,S0601010382,POINT (34.427544 10.123919),10.123919,34.427544
Benishangul Gumz,Assosa,Assosa,Megele No.2,S0601010652,POINT (34.538673 9.945771000000001),9.945771,34.538673
Benishangul Gumz,Assosa,Assosa,Kush Mengel,S0601010792,POINT (34.497173 10.16605),10.16605,34.497173
Benishangul Gumz,Assosa City Administrative,Assosa City Administrative,Dareselam,S0605010082,POINT (34.5442 10.078375),10.078375,34.5442
Benishangul Gumz,Assosa,Assosa,Tsentsalu,S0601010202,POINT (34.71356 10.041557),10.041557,34.71356
Benishangul Gumz,Assosa,Assosa,Robayu,S0601010352,POINT (34.6118 10.07269),10.07269,34.6118
Benishangul Gumz,Assosa,Assosa,Hoha No.6,S0601010672,POINT (34.58431 10.043186),10.043186,34.58431
Benishangul Gumz,Assosa,Assosa,Basha_Buda,S0601010782,POINT (34.740734 10.029826),10.029826,34.740734
Benishangul Gumz,Assosa City Administrative,Assosa City Administrative,Asossa Primary,S0605010152,POINT (34.537785 10.062259),10.062259,34.537785
Benishangul Gumz,Assosa City Administrative,Assosa City Administrative,Benishangul,S0605010162,POINT (34.534286 10.05456),10.05456,34.534286
Benishangul Gumz,Assosa,Assosa,Hoha No.3,S0601010572,POINT (34.63372 10.161675),10.161675,34.63372
Benishangul Gumz,Assosa,Assosa,Hoha No.1,S0601010592,POINT (34.630188 10.14055),10.14055,34.630188
Benishangul Gumz,Assosa,Assosa,Hoha No.4,S0601010612,POINT (34.61592 10.004884),10.004884,34.61592
Benishangul Gumz,Assosa,Assosa,Hoha No.10,S0601010622,POINT (34.549263 10.068034),10.068034,34.549263
Benishangul Gumz,Assosa,Assosa,Tsetse Adernunu,S0601010712,POINT (34.524376 10.146167),10.146167,34.524376
Benishangul Gumz,Assosa,Assosa,Hoha No.2,S0601010582,POINT (34.559986 10.130752),10.130752,34.559986
Benishangul Gumz,Assosa,Assosa,Ura,S0601010742,POINT (34.654247 10.13809),10.13809,34.654247
Benishangul Gumz,Assosa,Assosa,Komeshiga 27,S0601010072,POINT (34.71299699999999 10.0219),10.0219,34.712997
Benishangul Gumz,Assosa City Administrative,Assosa City Administrative,Selam Ber,S0605010172,POINT (34.54979 10.063169),10.063169,34.54979
Benishangul Gumz,Assosa City Administrative,Assosa City Administrative,Gohe,S0605010062,POINT (34.535 10.0504),10.0504,34.535
Benishangul Gumz,Assosa,Assosa,Megele Abrhamo,S0601010342,POINT (34.5106 9.982659999999999),9.98266,34.5106
Benishangul Gumz,Assosa,Assosa,Gumba,S0601010802,POINT (34.7663 10.2174),10.2174,34.7663
Benishangul Gumz,Assosa,Assosa,Megele 36,S0601010232,POINT (34.51378 9.953525000000001),9.953525,34.51378
Benishangul Gumz,Assosa,Assosa,Agole,S0601010752,POINT (34.486088 10.2474575),10.2474575,34.486088
Benishangul Gumz,Assosa,Assosa,Hoha No. 9,S0601010772,POINT (34.55829 10.180901),10.180901,34.55829
Benishangul Gumz,Assosa City Administrative,Assosa City Administrative,Gohe secondary school,S0605010133,POINT (34.535393 10.050378),10.050378,34.535393
Benishangul Gumz,Assosa,Assosa,Nebar Komeshiga,S0601010043,POINT (34.661972 9.996036999999999),9.996037,34.661972
Benishangul Gumz,Assosa,Assosa,Hoha No-2,S0601010023,POINT (34.56059 10.130475),10.130475,34.56059
Benishangul Gumz,Assosa,Assosa,Ura,S0601010033,POINT (34.654564 10.137303),10.137303,34.654564
Benishangul Gumz,Assosa,Assosa,Megelee No 2,S0601010103,POINT (34.5383 9.94567),9.94567,34.5383
Benishangul Gumz,Assosa,Assosa,Selga no 2,S0601010423,POINT (34.67525999999999 10.064988),10.064988,34.67526
Benishangul Gumz,MaoKomo Special,Maokomo Special,Galdosh,S0604010032,POINT (34.412243 9.245307),9.245307,34.412243
Benishangul Gumz,MaoKomo Special,Maokomo Special,Shenta,S0604010022,POINT (34.532825 9.617044),9.617044,34.532825
Benishangul Gumz,MaoKomo Special,Maokomo Special,Yangu,S0604010562,POINT (34.23586 9.21012),9.21012,34.23586
Benishangul Gumz,MaoKomo Special,Maokomo Special,Taja Jelisi primary,S0604010592,POINT (34.452694 9.365659000000001),9.365659,34.452694
Benishangul Gumz,MaoKomo Special,Maokomo Special,Zebesher,S0604010502,POINT (34.384136 9.523415),9.523415,34.384136
Benishangul Gumz,MaoKomo Special,Maokomo Special,Penshuba,S0604010012,POINT (34.35881 9.545496999999999),9.545497,34.35881
Benishangul Gumz,MaoKomo Special,Maokomo Special,Ya-Beldigis,S0604010542,POINT (34.416977 9.535436000000001),9.535436,34.416977
Benishangul Gumz,MaoKomo Special,Maokomo Special,Witse Wodessa,S0604010352,POINT (34.40626 9.416122),9.416122,34.40626
Benishangul Gumz,MaoKomo Special,Maokomo Special,Gwakwa,S0604010092,POINT (34.446968 9.605062999999999),9.605063,34.446968
Benishangul Gumz,MaoKomo Special,Maokomo Special,Gonshor,S0604010132,POINT (34.38207 9.457089),9.457089,34.38207
Benishangul Gumz,MaoKomo Special,Maokomo Special,Fafa,S0604010332,POINT (34.492245 9.555891000000001),9.555891,34.492245
Benishangul Gumz,MaoKomo Special,Maokomo Special,Ebecha,S0604010532,POINT (34.35374 9.068939),9.068939,34.35374
Benishangul Gumz,MaoKomo Special,Maokomo Special,Yabusu,S0604010122,POINT (34.422707 9.391669),9.391669,34.422707
Benishangul Gumz,MaoKomo Special,Maokomo Special,Jelisi,S0604010232,POINT (34.452065 9.392300000000001),9.3923,34.452065
Benishangul Gumz,MaoKomo Special,Maokomo Special,Shoshore Butuji,S0604010462,POINT (34.420723 9.404680000000001),9.40468,34.420723
Benishangul Gumz,MaoKomo Special,Maokomo Special,Zeba,S0604010142,POINT (34.470325 9.595507),9.595507,34.470325
Benishangul Gumz,MaoKomo Special,Maokomo Special,Banga Terko,S0604010512,POINT (34.39835 9.657916),9.657916,34.39835
Benishangul Gumz,MaoKomo Special,Maokomo Special,Eshegogo Gudushola,S0604010552,POINT (34.509693 9.571331000000001),9.571331,34.509693
Benishangul Gumz,MaoKomo Special,Maokomo Special,Tsulgolo,S0604010582,POINT (34.40832 9.472709),9.472709,34.40832
Benishangul Gumz,MaoKomo Special,Maokomo Special,Wodessa,S0604010062,POINT (34.39092 9.439204),9.439204,34.39092
Benishangul Gumz,MaoKomo Special,Maokomo Special,Sata,S0604010362,POINT (34.43559 9.474561),9.474561,34.43559
Benishangul Gumz,MaoKomo Special,Maokomo Special,Shenebola,S0604010372,POINT (34.47932 9.556380000000001),9.55638,34.47932
Benishangul Gumz,MaoKomo Special,Maokomo Special,Mimihora,S0604010392,POINT (34.359703 9.437101999999999),9.437102,34.359703
Benishangul Gumz,MaoKomo Special,Maokomo Special,Teyba,S0604010102,POINT (34.487488 9.458557000000001),9.458557,34.487488
Benishangul Gumz,MaoKomo Special,Maokomo Special,Giba,S0604010432,POINT (34.494404 9.503736999999999),9.503737,34.494404
Benishangul Gumz,MaoKomo Special,Maokomo Special,Boboso eshekaba,S0604010572,POINT (34.334858 9.450562),9.450562,34.334858
Benishangul Gumz,MaoKomo Special,Maokomo Special,Tulu Dokonu,S0604010522,POINT (34.464695 9.46359),9.46359,34.464695
Benishangul Gumz,MaoKomo Special,Maokomo Special,Kokob,S0604010112,POINT (34.396515 9.501194),9.501194,34.396515
Benishangul Gumz,MaoKomo Special,Maokomo Special,Tinkus,S0604010402,POINT (34.413822 9.551797000000001),9.551797,34.413822
Benishangul Gumz,MaoKomo Special,Maokomo Special,Wanga gitan,S0604010452,POINT (34.436058 9.36079),9.36079,34.436058
Benishangul Gumz,MaoKomo Special,Maokomo Special,Keser,S0604010602,POINT (34.30446 9.465624),9.465624,34.30446
Benishangul Gumz,MaoKomo Special,Maokomo Special,Anzel,S0604010632,POINT (34.4899 9.527870999999999),9.527871,34.4899
Oromia,Wallagaa Lixaa,Begii,Teenzee,S0417060652,POINT (34.4477 9.42075),9.42075,34.4477
Benishangul Gumz,MaoKomo Special,Maokomo Special,Tsotsora,S0604010492,POINT (34.4505 9.558859999999999),9.55886,34.4505
Oromia,Wallagaa Lixaa,Begii,Tuuluu,S0417060672,POINT (34.46022 9.354452),9.354452,34.46022
Oromia,Wallagaa Lixaa,Begii,Shigoogoo,S0417060732,POINT (34.537525 9.604711999999999),9.604712,34.537525
Benishangul Gumz,MaoKomo Special,Maokomo Special,Abaharun,S0604010322,POINT (34.436028 9.375457000000001),9.375457,34.436028
Benishangul Gumz,MaoKomo Special,Maokomo Special,Mimi Yakobo,S0604010472,POINT (34.377064 9.431202000000001),9.431202,34.377064
Benishangul Gumz,MaoKomo Special,Maokomo Special,Gitan keshe,S0604010042,POINT (34.40603 9.365232000000001),9.365232,34.40603
Benishangul Gumz,MaoKomo Special,Maokomo Special,Gure,S0604010482,POINT (34.462 9.524372),9.524372,34.462
Benishangul Gumz,MaoKomo Special,Maokomo Special,Mimiyakobo,S0604010413,POINT (34.377064 9.431202000000001),9.431202,34.377064
Benishangul Gumz,MaoKomo Special,Maokomo Special,Tongo Meles Zenawi,S0604010083,POINT (34.442432 9.378704000000001),9.378704,34.442432
Benishangul Gumz,MaoKomo Special,Maokomo Special,Tsotshora,S0604010613,POINT (34.45035 9.558961999999999),9.558962,34.45035
Benishangul Gumz,Metekel,Dibati,Zegih,S0603050072,POINT (36.158302 10.672431),10.672431,36.158302
Benishangul Gumz,Metekel,Dibati,Kidoh,S0603050292,POINT (36.18606 10.719957),10.719957,36.18606
Benishangul Gumz,Metekel,Dibati,Wubgish,S0603050162,POINT (36.203426 10.82293),10.82293,36.203426
Benishangul Gumz,Metekel,Dibati,Albasa,S0603050142,POINT (36.225357 10.262766),10.262766,36.225357
Benishangul Gumz,Metekel,Dibati,Laymoga,S0603050252,POINT (36.345093 10.771146),10.771146,36.345093
Benishangul Gumz,Metekel,Dibati,Dibati,S0603050012,POINT (36.260605 10.771685),10.771685,36.260605
Benishangul Gumz,Metekel,Dibati,Siran,S0603050462,POINT (36.30299 10.437207),10.437207,36.30299
Benishangul Gumz,Metekel,Dibati,Gulfen,S0603050352,POINT (36.24303 10.474767),10.474767,36.24303
Benishangul Gumz,Metekel,Dibati,Yamp,S0603050092,POINT (36.22526 10.787713),10.787713,36.22526
Benishangul Gumz,Metekel,Dibati,Gonicha,S0603050262,POINT (36.32692700000001 10.888426),10.888426,36.326927
